ra,ano_base,ano_alvo,nome,fase_num,idade,genero,ano_ingresso,inde,pedra,defasagem,iaa,ieg,ips,ipp,ida,ipv,ian,mat,por,ing,defasagem_next,inde_next,ian_next,pedra_next,y_risco,y_piora_defasagem,y_queda_inde,features_ausentes
RA-810,2022,2023,Aluno-810,0.0,8.0,M,2021,7.887,Ametista,0,8.5,9.1,5.0,,9.6,7.25,10.0,9.7,9.5,,0,7.782866667,10.0,Ametista,0,0,1,False
RA-810,2023,2024,Aluno-810,1.0,9.0,M,2021,7.782866667,Ametista,0,8.0,8.5,7.52,5.833333333,6.9,7.836666667,10.0,6.3,7.5,,-1,7.704770175400001,5.0,Ametista,1,1,1,False
RA-812,2022,2023,Aluno-812,0.0,8.0,M,2022,7.497,Ametista,0,9.0,8.1,5.6,,7.4,7.333,10.0,8.3,6.6,,0,8.0357,10.0,Topázio,0,0,0,False
RA-813,2022,2023,Aluno-813,0.0,8.0,M,2022,7.093,Ametista,0,9.5,6.5,6.9,,6.0,7.417,10.0,6.7,5.3,,0,7.5867,10.0,Ametista,0,0,0,False
RA-814,2022,2023,Aluno-814,0.0,9.0,M,2022,7.592,Ametista,-1,8.9,9.0,6.9,,7.5,8.417,5.0,7.8,7.2,,-1,8.367866667,5.0,Topázio,1,0,0,False
RA-814,2023,2024,Aluno-814,1.0,10.0,M,2022,8.367866667,Topázio,-1,9.5,9.6,6.89,8.333333333,8.2,9.226666667,5.0,7.8,8.5,,0,7.971648484800001,10.0,Ametista,0,0,1,False
RA-815,2022,2023,Aluno-815,0.0,9.0,M,2022,6.81,Ágata,-1,10.0,7.9,5.6,,6.5,7.0,5.0,7.7,5.3,,-1,6.122166667,5.0,Ágata,1,0,1,False
RA-816,2022,2023,Aluno-816,0.0,9.0,F,2022,8.513,Topázio,-1,10.0,9.3,7.5,,9.6,9.417,5.0,9.5,9.7,,-1,8.5572,5.0,Topázio,1,0,0,False
RA-816,2023,2024,Aluno-816,1.0,,F,2022,8.5572,Topázio,-1,7.5,9.8,7.52,9.583333333,8.9,9.283333333,5.0,7.8,10.0,,0,8.929745454599999,10.0,Topázio,0,0,0,False
RA-817,2022,2023,Aluno-817,0.0,8.0,F,2022,7.819,Ametista,0,10.0,8.7,6.3,,7.1,7.417,10.0,7.7,6.5,,0,7.8597,10.0,Ametista,0,0,0,False
RA-818,2022,2023,Aluno-818,0.0,7.0,M,2022,7.483,Ametista,0,9.5,7.3,7.5,,6.2,7.5,10.0,6.5,5.8,,1,7.997366667,10.0,Ametista,0,0,0,False
RA-819,2022,2023,Aluno-819,0.0,8.0,M,2022,7.741,Ametista,0,10.0,7.9,7.5,,7.3,7.333,10.0,8.0,6.5,,0,7.944833333,10.0,Ametista,0,0,0,False
RA-819,2023,2024,Aluno-819,1.0,9.0,M,2022,7.944833333,Ametista,0,0.0,8.3,7.52,8.541666667,9.5,8.893333333,10.0,9.7,9.3,,1,8.652552484400001,10.0,Topázio,0,0,0,False
RA-820,2022,2023,Aluno-820,0.0,9.0,M,2022,7.417,Ametista,-1,9.5,10.0,6.9,,6.0,7.583,5.0,7.7,4.3,,-1,7.85605,5.0,Ametista,1,0,0,False
RA-820,2023,2024,Aluno-820,1.0,10.0,M,2022,7.85605,Ametista,-1,7.9,7.4,7.52,9.0625,8.9,8.28,5.0,9.2,8.5,,0,7.426572549100001,10.0,Ametista,0,0,1,False
RA-822,2022,2023,Aluno-822,0.0,10.0,M,2022,6.922,Ágata,-2,8.0,8.4,7.5,,6.1,7.083,5.0,6.5,5.7,,-2,6.4497,5.0,Ágata,1,0,1,False
RA-822,2023,2024,Aluno-822,0.0,,M,2022,6.4497,Ágata,-2,8.5,8.4,2.52,5.625,7.1,5.925,5.0,8.0,6.2,,-2,5.2645678524,5.0,Quartzo,1,0,1,False
RA-826,2022,2023,Aluno-826,0.0,8.0,M,2022,7.776,Ametista,0,9.5,9.6,7.5,,5.4,7.5,10.0,4.3,6.5,,-1,7.77645,5.0,Ametista,1,1,0,False
RA-826,2023,2024,Aluno-826,0.0,,M,2022,7.77645,Ametista,-1,10.0,10.0,3.77,7.8125,7.3,8.34,5.0,7.0,7.5,,-1,7.9442,5.0,Ametista,1,0,0,False
RA-827,2022,2023,Aluno-827,0.0,10.0,F,2022,7.412,Ametista,-2,9.5,7.0,7.5,,7.6,8.667,5.0,7.7,7.5,,-1,7.419925,5.0,Ametista,1,0,0,False
RA-827,2023,2024,Aluno-827,1.0,,F,2022,7.419925,Ametista,-1,7.9,8.1,3.14,8.28125,8.1,8.73,5.0,7.7,8.5,,0,8.2483467391,10.0,Topázio,0,0,0,False
RA-829,2022,2023,Aluno-829,0.0,8.0,F,2022,8.003,Ametista,0,9.0,8.6,7.5,,7.8,7.5,10.0,8.2,7.5,,0,8.532075,10.0,Topázio,0,0,0,False
RA-829,2023,2024,Aluno-829,1.0,9.0,F,2022,8.532075,Topázio,0,9.0,9.4,3.14,9.21875,8.4,9.23,10.0,7.5,9.2,,1,9.171825000000002,10.0,Topázio,0,0,0,False
RA-830,2022,2023,Aluno-830,0.0,9.0,F,2022,7.234,Ametista,-1,10.0,8.6,7.5,,6.0,7.5,5.0,5.8,6.2,,-1,6.78,5.0,Ágata,1,0,1,False
RA-830,2023,2024,Aluno-830,0.0,9.0,F,2022,6.78,Ágata,-1,0.0,8.9,3.14,6.25,8.3,9.505,5.0,8.3,8.3,,-1,7.1373428571,5.0,Ametista,1,0,0,False
RA-831,2022,2023,Aluno-831,0.0,9.0,M,2022,7.41,Ametista,-1,9.5,9.2,7.5,,7.2,7.167,5.0,7.3,7.0,,-1,7.71645,5.0,Ametista,1,0,0,False
RA-831,2023,2024,Aluno-831,0.0,9.0,M,2022,7.71645,Ametista,-1,8.0,9.4,3.77,7.8125,8.3,8.59,5.0,8.8,7.8,,-1,8.0066285715,5.0,Topázio,1,0,0,False
RA-832,2022,2023,Aluno-832,0.0,9.0,M,2022,8.179,Topázio,-1,10.0,9.2,7.5,,8.8,8.833,5.0,8.8,8.8,,-1,8.2697,5.0,Topázio,1,0,0,False
RA-832,2023,2024,Aluno-832,1.0,10.0,M,2022,8.2697,Topázio,-1,10.0,9.5,7.52,7.708333333,8.5,8.283333333,5.0,9.2,7.7,,0,8.2403304348,10.0,Topázio,0,0,1,False
RA-833,2022,2023,Aluno-833,0.0,9.0,M,2022,7.791,Ametista,-1,10.0,9.5,7.5,,7.8,7.583,5.0,8.2,7.5,,-1,7.81295,5.0,Ametista,1,0,0,False
RA-833,2023,2024,Aluno-833,1.0,,M,2022,7.81295,Ametista,-1,10.0,9.5,3.77,8.4375,7.4,8.56,5.0,7.3,7.5,,0,8.5184577641,10.0,Topázio,0,0,0,False
RA-834,2022,2023,Aluno-834,0.0,9.0,M,2022,8.136,Topázio,-1,9.0,9.0,7.5,,9.0,9.083,5.0,9.2,8.8,,-1,8.662616667,5.0,Topázio,1,0,0,False
RA-834,2023,2024,Aluno-834,1.0,,M,2022,8.662616667,Topázio,-1,9.0,9.9,6.27,9.6875,9.2,9.283333333,5.0,9.0,9.3,,0,8.513646169700001,10.0,Topázio,0,0,1,False
RA-835,2022,2023,Aluno-835,0.0,8.0,M,2022,7.263,Ametista,0,6.9,7.3,7.5,,7.5,6.667,10.0,7.6,7.3,,0,8.2467,10.0,Topázio,0,0,0,False
RA-836,2022,2023,Aluno-836,0.0,9.0,M,2022,7.665,Ametista,-1,8.5,8.3,7.5,,9.2,7.583,5.0,9.0,9.3,,-2,7.6417,5.0,Ametista,1,1,1,False
RA-836,2023,2024,Aluno-836,0.0,,M,2022,7.6417,Ametista,-2,9.5,9.6,6.27,6.875,6.7,8.085,5.0,6.7,6.7,,-1,6.0234537878,5.0,Ágata,1,0,1,False
RA-837,2022,2023,Aluno-837,0.0,8.0,M,2022,8.207,Topázio,0,8.5,9.0,7.5,,8.8,7.5,10.0,9.2,8.3,,0,8.2712,10.0,Topázio,0,0,0,False
RA-837,2023,2024,Aluno-837,1.0,,M,2022,8.2712,Topázio,0,9.0,9.3,7.52,7.916666667,7.0,7.836666667,10.0,6.3,7.7,,0,7.9648467391,10.0,Ametista,0,0,1,False
RA-84,2022,2023,Aluno-84,5.0,17.0,F,2018,6.682,Ágata,-2,7.1,8.8,5.0,,5.8,6.75,5.0,5.7,6.5,5.2,-2,6.034416667,5.0,Ágata,1,0,1,False
RA-840,2022,2023,Aluno-840,0.0,8.0,M,2022,7.875,Ametista,0,9.0,8.2,7.5,,7.8,7.5,10.0,9.6,5.9,,-1,7.7862,5.0,Ametista,1,1,1,False
RA-840,2023,2024,Aluno-840,0.0,,M,2022,7.7862,Ametista,-1,9.5,9.0,4.38,7.5,8.2,8.59,5.0,8.3,8.0,,0,8.5912909091,10.0,Topázio,0,0,0,False
RA-841,2022,2023,Aluno-841,0.0,11.0,M,2022,7.3,Ametista,-2,8.5,8.5,7.5,,7.2,7.5,5.0,8.6,5.8,,-2,6.78,5.0,Ágata,1,0,1,False
RA-841,2023,2024,Aluno-841,0.0,11.0,M,2022,6.78,Ágata,-2,0.0,7.2,7.52,7.5,6.9,9.84,5.0,6.7,7.0,,-1,6.035771224300001,5.0,Ágata,1,0,1,False
RA-842,2022,2023,Aluno-842,0.0,8.0,F,2022,7.952,Ametista,0,7.5,8.3,7.5,,9.1,8.25,10.0,9.1,9.1,,-1,7.2117,5.0,Ametista,1,1,1,False
RA-842,2023,2024,Aluno-842,0.0,9.0,F,2022,7.2117,Ametista,-1,9.0,8.5,3.77,5.625,7.9,8.01,5.0,8.2,7.5,,-1,7.072914756400001,5.0,Ametista,1,0,1,False
RA-846,2022,2023,Aluno-846,0.0,7.0,F,2022,7.412,Ametista,0,9.0,7.2,7.5,,5.9,7.917,10.0,7.7,4.0,,0,7.4637,10.0,Ametista,0,0,0,False
RA-847,2022,2023,Aluno-847,0.0,9.0,M,2022,6.839,Ágata,-1,7.9,8.2,4.4,,7.7,7.417,5.0,7.8,7.6,,-2,6.5418,5.0,Ágata,1,1,1,False
RA-847,2023,2024,Aluno-847,0.0,10.0,M,2022,6.5418,Ágata,-2,7.9,9.1,2.52,5.0,7.6,5.84,5.0,7.5,7.6,,-1,5.009290909100001,5.0,Quartzo,1,0,1,False
RA-85,2022,2023,Aluno-85,5.0,15.0,M,2022,6.243,Ágata,0,6.7,7.3,5.0,,4.3,5.833,10.0,5.0,3.5,,-1,7.08435,5.0,Ametista,1,1,0,False
RA-85,2023,2024,Aluno-85,5.0,16.0,M,2022,7.08435,Ametista,-1,8.8,8.9,6.27,5.9375,5.7,7.8425,5.0,5.8,3.8,7.5,-2,6.999509385733333,5.0,Ágata,1,1,1,False
RA-850,2022,2023,Aluno-850,0.0,8.0,M,2022,7.641,Ametista,0,10.0,7.3,7.5,,8.5,7.167,10.0,8.1,8.8,,-1,6.06525,5.0,Ágata,1,1,1,False
RA-850,2023,2024,Aluno-850,0.0,9.0,M,2022,6.06525,Ágata,-1,0.0,7.9,6.26,6.5625,7.3,6.265,5.0,6.8,7.7,,-1,7.864245454500001,5.0,Ametista,1,0,0,False
RA-851,2022,2023,Aluno-851,0.0,8.0,M,2022,7.515,Ametista,0,9.0,7.9,7.5,,8.3,6.583,10.0,7.9,8.7,,-1,6.1683,5.0,Ágata,1,1,1,False
RA-851,2023,2024,Aluno-851,0.0,,M,2022,6.1683,Ágata,-1,8.4,7.5,2.52,5.625,6.6,6.01,5.0,6.8,6.3,,-1,6.2114602109,5.0,Ágata,1,0,0,False
RA-853,2022,2023,Aluno-853,0.0,8.0,F,2022,8.616,Topázio,0,10.0,9.6,7.5,,8.5,8.5,10.0,8.8,8.2,,-1,7.8402,5.0,Ametista,1,1,1,False
RA-853,2023,2024,Aluno-853,0.0,9.0,F,2022,7.8402,Ametista,-1,10.0,9.5,3.77,6.25,7.4,9.84,5.0,7.2,7.5,,0,7.986866666600001,10.0,Ametista,0,0,0,False
RA-854,2022,2023,Aluno-854,0.0,8.0,F,2022,8.098,Topázio,0,8.0,9.0,7.5,,9.3,7.167,10.0,9.5,9.0,,0,6.6415,10.0,Ágata,0,0,1,False
RA-854,2023,2024,Aluno-854,0.0,,F,2022,6.6415,Ágata,0,0.0,9.5,3.77,5.625,6.0,8.01,10.0,7.5,4.5,,0,7.826199999900001,10.0,Ametista,0,0,0,False
RA-855,2022,2023,Aluno-855,0.0,9.0,F,2022,8.453,Topázio,-1,10.0,9.6,7.5,,9.7,9.0,5.0,9.7,9.6,,0,8.62995,10.0,Topázio,0,0,0,False
RA-855,2023,2024,Aluno-855,1.0,9.0,F,2022,8.62995,Topázio,0,9.5,10.0,7.52,8.4375,6.8,8.67,10.0,5.2,8.3,,0,8.578533333400001,10.0,Topázio,0,0,1,False
RA-856,2022,2023,Aluno-856,0.0,7.0,M,2022,8.398,Topázio,0,10.0,9.1,7.5,,8.4,8.0,10.0,8.5,8.2,,0,7.3355,10.0,Ametista,0,0,1,False
RA-857,2022,2023,Aluno-857,0.0,9.0,F,2022,8.154,Topázio,-1,8.5,8.9,7.5,,9.5,9.083,5.0,9.6,9.3,,-1,8.1442,5.0,Topázio,1,0,1,False
RA-858,2022,2023,Aluno-858,0.0,7.0,M,2022,7.523,Ametista,0,10.0,7.1,5.6,,7.7,7.333,10.0,8.4,6.9,,0,7.248833333,10.0,Ametista,0,0,1,False
RA-858,2023,2024,Aluno-858,0.0,,M,2022,7.248833333,Ametista,0,0.0,8.1,3.77,8.125,9.3,7.946666667,10.0,9.3,9.2,,-1,6.917866666700001,5.0,Ágata,1,1,1,False
RA-859,2022,2023,Aluno-859,0.0,7.0,F,2022,8.325,Topázio,0,8.5,8.7,7.5,,8.9,8.25,10.0,9.4,8.4,,0,8.6042,10.0,Topázio,0,0,0,False
RA-859,2023,2024,Aluno-859,0.0,8.0,F,2022,8.6042,Topázio,0,8.0,9.2,7.52,7.5,7.3,10.01,10.0,6.8,7.8,,0,8.5817909091,10.0,Topázio,0,0,1,False
RA-86,2022,2023,Aluno-86,5.0,16.0,M,2016,7.566,Ametista,-1,7.5,9.6,5.6,,6.7,8.458,5.0,6.2,7.2,6.9,0,,10.0,,0,0,0,False
RA-86,2023,2024,Aluno-86,7.0,,M,2016,,,0,8.3,,6.89,,,,10.0,,,,0,7.611233333266666,10.0,Ametista,0,0,0,False
RA-860,2022,2023,Aluno-860,0.0,7.0,M,2022,8.136,Topázio,0,9.5,8.5,7.5,,8.1,7.75,10.0,8.9,7.2,,0,8.2372,10.0,Topázio,0,0,0,False
RA-860,2023,2024,Aluno-860,0.0,,M,2022,8.2372,Topázio,0,7.0,9.8,6.89,7.5,7.4,8.34,10.0,7.2,7.5,,0,8.7738666667,10.0,Topázio,0,0,0,False
RA-861,2023,2024,Aluno-861,0.0,8.0,F,2023,9.31095,Topázio,0,9.5,10.0,8.13,8.4375,9.6,8.92,10.0,9.8,9.4,,-1,8.959700000000002,5.0,Topázio,1,1,1,False
RA-862,2023,2024,Aluno-862,0.0,9.0,M,2023,8.2212,Topázio,-1,8.5,9.1,8.14,7.5,8.9,8.585,5.0,8.5,9.2,,-2,7.346677272700001,5.0,Ametista,1,1,1,False
RA-863,2023,2024,Aluno-863,0.0,7.0,M,2023,5.92975,Quartzo,0,0.0,7.6,3.14,5.9375,6.3,6.26,10.0,7.0,5.5,,-1,4.6684348484,5.0,Quartzo,1,1,1,False
RA-867,2023,2024,Aluno-867,0.0,8.0,M,2023,8.6992,Topázio,0,9.0,8.6,8.76,7.5,8.9,8.415,10.0,8.7,9.0,,-1,7.583018181800001,5.0,Ametista,1,1,1,False
RA-868,2023,2024,Aluno-868,0.0,,M,2023,8.63895,Topázio,0,10.0,9.5,8.76,7.1875,7.1,8.67,10.0,7.8,6.3,,-1,7.156366666600001,5.0,Ametista,1,1,1,False
RA-87,2022,2023,Aluno-87,5.0,15.0,M,2021,8.712,Topázio,0,8.3,9.6,7.5,,8.8,8.5,10.0,8.3,8.0,10.0,0,8.6625,10.0,Topázio,0,0,1,False
RA-87,2023,2024,Aluno-87,6.0,16.0,M,2021,8.6625,Topázio,0,7.5,10.0,5.63,8.125,9.3,8.385,10.0,9.5,8.7,9.7,1,9.437924561333332,10.0,Topázio,0,0,0,False
RA-871,2023,2024,Aluno-871,0.0,9.0,M,2023,6.8617,Ágata,-1,9.0,9.5,3.76,4.375,6.9,6.84,5.0,6.8,7.0,,0,7.291729314799999,10.0,Ametista,0,0,0,False
RA-873,2023,2024,Aluno-873,0.0,,F,2023,7.8012,Ametista,-2,8.5,9.7,7.52,6.25,7.0,8.67,5.0,7.2,6.8,,-2,7.61095,5.0,Ametista,1,0,1,False
RA-874,2023,2024,Aluno-874,0.0,9.0,M,2023,5.811,Quartzo,-1,0.0,8.2,7.52,6.25,4.8,6.67,5.0,6.3,3.3,,-1,7.0235939394,5.0,Ametista,1,0,0,False
RA-876,2023,2024,Aluno-876,0.0,,M,2023,8.6492,Topázio,0,10.0,9.4,7.52,7.5,7.5,8.835,10.0,7.3,7.7,,0,7.612057142800001,10.0,Ametista,0,0,1,False
RA-878,2023,2024,Aluno-878,0.0,10.0,M,2023,6.24,Ágata,-2,0.0,9.5,2.52,5.0,8.1,7.34,5.0,8.0,8.2,,-1,6.5335560606000005,5.0,Ágata,1,0,0,False
RA-879,2023,2024,Aluno-879,0.0,,F,2023,6.8225,Ágata,-1,0.0,9.8,2.52,6.875,8.2,8.915,5.0,8.2,8.2,,-1,8.1096318182,5.0,Topázio,1,0,0,False
RA-88,2022,2023,Aluno-88,5.0,17.0,M,2021,7.498,Ametista,-2,7.1,9.2,5.6,,6.5,9.208,5.0,6.8,6.2,6.4,0,,10.0,,0,0,0,False
RA-88,2023,2024,Aluno-88,8.0,18.0,M,2021,,,0,,,,,,,10.0,,,,0,,10.0,,0,0,0,False
RA-880,2023,2024,Aluno-880,0.0,7.0,F,2023,6.724,Ágata,0,0.0,9.4,2.52,6.25,6.3,8.585,10.0,6.3,6.2,,-1,6.853080434800001,5.0,Ágata,1,1,0,False
RA-884,2023,2024,Aluno-884,0.0,,F,2023,8.4587,Topázio,0,9.0,9.7,4.39,6.875,8.8,8.66,10.0,8.4,9.2,,-1,8.0345030302,5.0,Topázio,1,1,1,False
RA-885,2023,2024,Aluno-885,0.0,7.0,M,2023,8.8252,Topázio,0,9.0,9.8,7.52,7.5,8.7,8.665,10.0,8.5,8.8,,-1,8.2072,5.0,Topázio,1,1,1,False
RA-886,2023,2024,Aluno-886,0.0,,F,2023,8.6422,Topázio,0,8.5,9.4,7.52,7.5,8.1,9.0,10.0,7.6,8.5,,-1,8.419200000000002,5.0,Topázio,1,1,1,False
RA-888,2023,2024,Aluno-888,0.0,,M,2023,8.9182,Topázio,0,9.0,10.0,7.52,7.5,8.8,8.83,10.0,8.2,9.3,,-1,8.1942,5.0,Topázio,1,1,1,False
RA-889,2023,2024,Aluno-889,0.0,,M,2023,8.8092,Topázio,0,8.5,9.5,6.89,7.5,9.1,9.0,10.0,8.7,9.5,,-1,8.191290909100001,5.0,Topázio,1,1,1,False
RA-89,2022,2023,Aluno-89,5.0,16.0,M,2021,7.323,Ametista,-1,9.6,7.8,7.5,,5.9,8.0,5.0,7.5,5.7,4.7,-1,6.700775,5.0,Ágata,1,0,1,False
RA-891,2023,2024,Aluno-891,0.0,,F,2023,7.8882,Ametista,-1,9.5,9.5,6.89,7.5,7.5,7.995,5.0,6.2,8.8,,-1,8.035957575700001,5.0,Topázio,1,0,0,False
RA-892,2023,2024,Aluno-892,0.0,8.0,M,2023,8.8112,Topázio,0,8.0,9.6,6.89,7.5,8.3,10.01,10.0,8.5,8.0,,0,8.697700000000001,10.0,Topázio,0,0,1,False
RA-893,2023,2024,Aluno-893,0.0,,M,2023,8.8042,Topázio,-1,9.5,10.0,7.52,7.5,9.3,10.01,5.0,9.5,9.0,,0,8.8910333334,10.0,Topázio,0,0,0,False
RA-894,2023,2024,Aluno-894,0.0,9.0,F,2023,8.8142,Topázio,-1,9.5,9.9,7.52,7.5,9.4,10.01,5.0,9.3,9.5,,-1,8.67895,5.0,Topázio,1,0,1,False
RA-895,2023,2024,Aluno-895,0.0,8.0,F,2023,8.5397,Topázio,0,9.5,9.5,7.52,6.875,6.8,9.5,10.0,6.8,6.7,,-1,8.2579575757,5.0,Topázio,1,1,1,False
RA-896,2023,2024,Aluno-896,0.0,7.0,M,2023,9.0912,Topázio,0,9.5,10.0,6.89,7.5,8.5,10.01,10.0,9.0,8.0,,0,8.2852454545,10.0,Topázio,0,0,1,False
RA-897,2023,2024,Aluno-897,0.0,,M,2023,5.48225,Quartzo,-1,0.0,8.1,7.52,6.5625,6.5,3.32,5.0,7.2,5.7,,-1,5.2212050505,5.0,Quartzo,1,0,1,False
RA-898,2023,2024,Aluno-898,0.0,,M,2023,8.4217,Topázio,-1,9.0,9.8,3.77,8.125,9.4,10.01,5.0,9.7,9.0,,-1,7.8661333334,5.0,Ametista,1,0,1,False
RA-899,2023,2024,Aluno-899,0.0,8.0,M,2023,8.8452,Topázio,0,10.0,9.8,3.77,7.5,9.5,9.34,10.0,9.3,9.6,,0,8.425024769300002,10.0,Topázio,0,0,1,False
RA-90,2022,2023,Aluno-90,5.0,13.0,F,2019,9.442,Topázio,2,10.0,9.7,9.4,,8.5,9.75,10.0,7.7,8.0,9.8,1,8.699408333,10.0,Topázio,0,1,1,False
RA-90,2023,2024,Aluno-90,5.0,14.0,F,2019,8.699408333,Topázio,1,10.0,9.6,7.52,8.59375,7.7,8.1725,10.0,6.7,6.8,9.5,2,8.352033333333335,10.0,Topázio,0,0,1,False
RA-900,2023,2024,Aluno-900,0.0,8.0,F,2023,8.8947,Topázio,0,9.0,9.8,9.38,8.125,7.8,8.67,10.0,8.0,7.5,,0,8.802003030200002,10.0,Topázio,0,0,1,False
RA-903,2023,2024,Aluno-903,0.0,,F,2023,8.5242,Topázio,0,10.0,9.6,5.02,7.5,7.8,9.01,10.0,7.7,7.8,,0,8.0758287879,10.0,Topázio,0,0,1,False
RA-904,2023,2024,Aluno-904,0.0,,F,2023,8.140783333,Topázio,0,9.0,9.3,7.52,7.8125,6.4,7.836666667,10.0,6.0,6.8,,-1,7.6352,5.0,Ametista,1,1,1,False
RA-905,2023,2024,Aluno-905,0.0,9.0,M,2023,7.831033333,Ametista,-1,9.5,9.4,7.52,6.875,8.3,7.056666667,5.0,7.5,9.0,,-2,6.3925823529,5.0,Ágata,1,1,1,False
RA-907,2023,2024,Aluno-907,0.0,8.0,F,2023,8.962033333,Topázio,0,9.5,9.6,7.52,8.125,9.3,8.336666667,10.0,9.2,9.4,,-1,7.9400888889,5.0,Ametista,1,1,1,False
RA-908,2023,2024,Aluno-908,0.0,,F,2023,8.479366667,Topázio,0,9.0,9.0,7.52,8.125,7.9,8.223333333,10.0,6.7,9.0,,-1,6.764292246,5.0,Ágata,1,1,1,False
RA-909,2023,2024,Aluno-909,0.0,10.0,F,2023,8.486033333,Topázio,-2,10.0,9.9,7.52,8.125,9.2,8.056666667,5.0,9.1,9.2,,-2,7.722033333300001,5.0,Ametista,1,0,1,False
RA-91,2022,2023,Aluno-91,5.0,16.0,F,2016,6.645,Ágata,-1,9.2,5.7,5.6,,6.6,7.125,5.0,5.5,5.7,8.5,-1,7.42395,5.0,Ametista,1,0,0,False
RA-91,2023,2024,Aluno-91,6.0,,F,2016,7.42395,Ametista,-1,10.0,7.4,6.89,7.8125,7.4,7.4675,5.0,9.5,5.0,7.7,-1,7.426704761933335,5.0,Ametista,1,0,0,False
RA-910,2023,2024,Aluno-910,0.0,8.0,M,2023,7.801,Ametista,0,0.0,8.8,7.52,8.75,8.9,8.17,10.0,8.8,9.0,,0,8.1163818182,10.0,Topázio,0,0,0,False
RA-911,2023,2024,Aluno-911,0.0,11.0,M,2023,5.59545,Quartzo,-2,9.0,6.7,2.52,5.3125,3.4,7.01,5.0,3.7,3.0,,-2,5.4552454547,5.0,Quartzo,1,0,1,False
RA-912,2023,2024,Aluno-912,0.0,9.0,F,2023,7.0797,Ametista,-1,7.0,9.4,7.52,5.625,6.3,7.175,5.0,6.2,6.3,,-2,7.697103508700001,5.0,Ametista,1,1,0,False
RA-916,2023,2024,Aluno-916,0.0,9.0,F,2023,7.3882,Ametista,-1,9.5,9.7,2.52,6.25,6.6,9.005,5.0,7.7,5.5,,-2,5.5058531621,5.0,Quartzo,1,1,1,False
RA-918,2023,2024,Aluno-918,0.0,7.0,F,2023,7.4967,Ametista,0,10.0,8.7,2.52,5.625,7.7,7.01,10.0,7.1,8.3,,-1,5.657357017600001,5.0,Quartzo,1,1,1,False
RA-919,2023,2024,Aluno-919,0.0,9.0,M,2023,6.225,Ágata,-1,0.0,8.4,7.52,6.25,5.3,8.09,5.0,5.5,5.0,,-2,5.799702673800001,5.0,Quartzo,1,1,1,False
RA-92,2022,2023,Aluno-92,5.0,16.0,F,2016,6.957,Ágata,-1,9.2,7.1,5.0,,7.4,6.667,5.0,7.8,5.5,8.8,-1,7.375916667,5.0,Ametista,1,0,0,False
RA-92,2023,2024,Aluno-92,6.0,,F,2016,7.375916667,Ametista,-1,9.6,9.4,5.63,7.1875,6.7,7.045,5.0,8.7,4.8,6.7,0,8.052279017,10.0,Topázio,0,0,0,False
RA-920,2023,2024,Aluno-920,0.0,8.0,F,2023,6.9647,Ágata,0,9.0,6.3,7.52,5.625,6.1,6.35,10.0,6.0,6.2,,-1,7.7494938597,5.0,Ametista,1,1,0,False
RA-921,2023,2024,Aluno-921,0.0,7.0,F,2023,7.7407,Ametista,0,9.0,9.7,7.52,5.625,6.3,6.68,10.0,6.5,6.0,,-1,7.2838203209,5.0,Ametista,1,1,1,False
RA-922,2023,2024,Aluno-922,0.0,,F,2023,8.5262,Topázio,0,8.5,9.7,3.14,7.5,8.4,10.01,10.0,8.5,8.2,,0,8.5209954545,10.0,Topázio,0,0,1,False
RA-923,2023,2024,Aluno-923,0.0,,F,2023,8.8842,Topázio,0,9.5,9.9,7.52,7.5,7.3,10.01,10.0,7.5,7.0,,0,7.688609090900001,10.0,Ametista,0,0,1,False
RA-924,2023,2024,Aluno-924,0.0,,M,2023,6.5207,Ágata,0,9.0,5.6,7.52,5.625,5.0,5.93,10.0,5.0,5.0,,-1,6.4727360962,5.0,Ágata,1,1,1,False
RA-925,2023,2024,Aluno-925,0.0,,M,2023,7.1837,Ametista,0,9.0,8.9,7.52,5.625,5.4,5.595,10.0,5.2,5.5,,-1,6.587019518800001,5.0,Ágata,1,1,1,False
RA-926,2023,2024,Aluno-926,0.0,9.0,F,2023,7.7792,Ametista,-1,9.0,10.0,3.77,7.5,6.8,9.51,5.0,6.5,7.0,,-1,7.7830787878,5.0,Ametista,1,0,0,False
RA-927,2023,2024,Aluno-927,0.0,,F,2023,7.5982,Ametista,-1,9.0,9.7,3.77,7.5,6.4,9.255,5.0,7.0,5.8,,0,7.9921696969,10.0,Ametista,0,0,0,False
RA-928,2023,2024,Aluno-928,0.0,8.0,F,2023,9.3712,Topázio,0,8.5,10.0,7.52,8.75,9.8,9.67,10.0,9.8,9.8,,0,8.8733666667,10.0,Topázio,0,0,1,False
RA-929,2023,2024,Aluno-929,0.0,8.0,F,2023,9.1312,Topázio,0,8.5,9.8,7.52,8.75,8.8,9.67,10.0,8.7,8.9,,-1,7.7244368421,5.0,Ametista,1,1,1,False
RA-93,2022,2023,Aluno-93,5.0,15.0,F,2016,8.941,Topázio,0,8.3,9.7,8.1,,8.5,9.083,10.0,8.8,8.3,8.4,1,,10.0,,0,0,0,False
RA-93,2023,2024,Aluno-93,7.0,16.0,F,2016,,,1,7.9,,3.14,,,,10.0,,,,1,8.275550000066668,10.0,Topázio,0,0,0,False
